AdjSalePrice,SqFtLot,SqFtTotLiving,Bathrooms,Bedrooms,BldgGrade,YrBuilt,YrRenovated,TrafficNoise,LandVal,ImpsVal,ZipCode,NewConstruction
648615,6026,2750,2.75,4,9,2001,0,0,240000,319000,98056,FALSE
552596,5000,2750,2.75,4,9,2001,0,0,240000,320000,98056,FALSE
384271,6510,1360,1.5,3,7,1969,0,0,136000,247000,98034,FALSE
289365,8075,1700,1.75,3,7,1969,0,0,179000,217000,98072,FALSE
344976,17380,1250,1,3,7,1970,0,1,142000,167000,98072,FALSE
538209,8467,1370,1.75,3,7,1972,0,0,262000,172000,98052,FALSE
412719,7575,1820,2.25,3,7,1972,0,1,129000,291000,98034,FALSE
417090,6879,1700,2.25,3,7,1973,0,0,136000,274000,98034,FALSE
438857,6879,1700,2.25,3,7,1973,0,0,136000,274000,98034,FALSE
485032,9692,1840,2.25,3,7,1973,0,1,134000,289000,98034,FALSE
456048,7575,1840,2.25,4,7,1973,0,1,129000,291000,98034,FALSE
473270,6650,2380,2.25,5,7,1974,0,0,136000,274000,98034,FALSE
253846,9874,1420,1,3,7,1962,0,1,52000,178000,98023,FALSE
220512,9600,1060,1,3,6,1962,0,0,55000,108000,98023,FALSE
221363,9600,1080,1.75,4,6,1962,0,0,55000,141000,98023,FALSE
204997,9898,1510,1.5,3,7,1954,0,0,113000,140000,98148,FALSE
365714,10125,2320,2,4,8,1954,0,0,118000,235000,98148,FALSE
494431,3600,1710,2.75,3,8,1994,0,2,177000,338000,98122,FALSE
388035,1811,910,1,2,7,1903,0,0,199000,216000,98122,FALSE
275056,3200,2210,1,5,8,1914,2014,2,219000,254000,98122,FALSE
3173862,20100,5050,3.25,4,11,1982,2008,0,1314000,2110000,98004,FALSE
264248,10794,2210,2.25,3,7,1967,0,0,101000,190000,98178,FALSE
719255,10140,4570,3.25,4,10,2008,0,0,703000,987000,98004,FALSE
861134,11868,3230,3.5,5,8,1976,0,0,724000,310000,98004,FALSE
931365,3360,2080,2.25,4,8,1920,0,0,382000,433000,98119,FALSE
503656,11202,1940,2.5,4,9,1998,0,0,86000,255000,98001,FALSE
317587,22757,1700,1,2,7,1935,0,0,110000,96000,98001,FALSE
254426,7947,1240,1,3,7,1980,0,0,91000,150000,98032,FALSE
297326,7650,1170,1.75,3,7,1980,0,0,91000,112000,98032,FALSE
542450,9500,2860,2.5,4,8,1990,0,0,104000,237000,98001,FALSE
783446,15935,3710,2.5,4,10,2005,0,0,141000,505000,98001,TRUE
797627,13418,5507,3.5,6,10,2006,0,0,141000,596000,98001,TRUE
285139,35240,1330,2,3,7,1989,0,0,115000,137000,98092,FALSE
265969,35060,1330,2,3,7,1989,0,0,115000,124000,98092,FALSE
345768,17910,2650,2.75,4,7,1964,0,0,110000,219000,98042,FALSE
358853,6406,1982,2.5,4,8,2004,0,0,87000,207000,98030,FALSE
607821,10960,2960,2,5,7,1957,0,0,429000,149000,98005,FALSE
272200,8994,1820,2.75,3,7,1986,0,0,125000,187000,98106,FALSE
504963,7650,2180,2.5,4,8,1991,0,0,123000,370000,98106,FALSE
397137,3497,1870,2,4,7,1954,0,1,88000,195000,98106,FALSE
267295,1369,1130,2.5,3,7,2007,0,0,71000,132000,98106,TRUE
425887,3840,1930,2.75,4,7,1997,0,1,103000,205000,98106,FALSE
309972,7620,2290,2.5,4,7,1975,0,0,111000,242000,98106,FALSE
387762,1741,1800,2,5,6,1918,0,1,68000,213000,98106,FALSE
245821,1741,1800,2,5,6,1918,0,1,68000,213000,98106,FALSE
351463,5080,2090,2.5,4,7,1976,0,0,96000,182000,98106,FALSE
376020,7239,1390,1.75,3,6,1921,0,0,108000,194000,98106,FALSE
309647,5182,1370,2.25,3,6,1945,0,0,96000,201000,98106,FALSE
325767,5182,1370,2.25,3,6,1945,0,0,96000,201000,98106,FALSE
422441,7200,1380,1.5,3,7,1948,0,0,108000,177000,98106,FALSE
484340,4600,2280,3,5,8,2006,0,1,87000,326000,98106,FALSE
357432,7705,1960,1.75,3,7,1950,0,1,104000,222000,98106,FALSE
310770,7320,1190,1,3,6,1924,0,1,103000,151000,98106,FALSE
522365,7270,2340,2.5,4,8,2005,0,0,114000,336000,98106,TRUE
289570,7620,910,1,3,7,1971,0,0,123000,137000,98106,FALSE
426643,7620,2360,1.75,4,7,1955,0,0,99000,233000,98106,FALSE
281624,7350,2170,2.5,4,7,1994,0,0,103000,220000,98106,FALSE
297644,4880,1380,1,3,6,1943,0,1,87000,148000,98106,FALSE
338411,4880,1460,1.75,2,6,1943,0,1,87000,181000,98106,FALSE
401106,5080,2210,2.25,4,7,1967,0,0,96000,235000,98106,FALSE
396299,7620,1140,1.5,2,6,1925,0,0,111000,199000,98106,FALSE
386098,6375,2200,2.25,2,7,1980,0,0,106000,224000,98106,FALSE
338029,7200,1270,1,2,7,1915,0,0,108000,210000,98106,FALSE
380787,4920,1330,2,3,6,1943,0,1,87000,223000,98106,FALSE
312120,7620,950,1,3,7,1954,0,0,111000,134000,98106,FALSE
322795,7620,930,1,3,7,1955,0,0,111000,163000,98106,FALSE
296414,6345,720,1,2,6,1943,0,0,103000,100000,98106,FALSE
361068,9261,1140,1.5,3,6,1915,0,0,120000,98000,98106,FALSE
299825,8100,1700,1.5,4,7,1963,0,0,114000,226000,98106,FALSE
314108,7874,1720,2,3,7,1969,0,2,99000,168000,98106,FALSE
446613,7620,2770,2.75,4,7,1965,0,0,111000,241000,98106,FALSE
226614,7620,900,1,2,7,1952,0,0,111000,138000,98106,FALSE
161550,8640,1310,1,4,6,1948,0,0,77000,109000,98146,FALSE
403934,8960,2710,2,4,7,1926,0,1,73000,163000,98146,FALSE
942851,5096,2640,3,5,10,2009,0,0,333000,614000,98115,TRUE
941342,5001,2700,3,5,10,2009,0,0,333000,621000,98115,TRUE
502790,6120,1020,1,3,7,1941,0,1,306000,105000,98115,FALSE
429116,5080,1450,1.75,3,7,1940,0,0,299000,196000,98115,FALSE
524174,4800,2520,1.75,4,7,1951,0,1,346000,271000,98115,FALSE
885110,10065,2150,2.5,3,8,1981,0,0,488000,323000,98115,FALSE
620635,1564,2010,3.5,3,9,2008,0,0,145000,506000,98105,TRUE
662686,5100,2148,2.5,2,8,1951,2005,0,333000,342000,98115,FALSE
504704,5304,1600,1,3,7,1951,0,0,333000,124000,98115,FALSE
800069,4590,2690,3,4,8,2006,0,0,316000,461000,98115,FALSE
622828,7650,1840,2,3,7,1939,1997,0,348000,194000,98115,FALSE
400130,4080,900,1,2,7,1952,0,2,239000,114000,98115,FALSE
486298,6120,1360,1,2,7,1947,0,0,340000,163000,98115,FALSE
290865,17368,1440,2,4,6,1975,0,2,61000,176000,98003,FALSE
362583,7964,1130,1,2,7,1952,0,0,137000,225000,98155,FALSE
650736,13053,2610,2,4,9,1950,0,0,183000,524000,98155,FALSE
432281,13125,1480,1.75,4,7,1967,0,1,244000,147000,98034,FALSE
262996,7194,1000,1,3,7,1968,0,0,91000,97000,98003,FALSE
328241,7440,2200,2,5,7,1969,0,0,91000,156000,98003,FALSE
221270,7440,2200,2,5,7,1969,0,0,91000,156000,98003,FALSE
241300,8850,1300,1.5,3,7,1969,0,0,91000,104000,98003,FALSE
320235,10031,1450,1.75,3,7,1985,0,0,91000,132000,98003,FALSE
340865,6605,1530,2.25,3,8,1988,0,0,91000,153000,98003,FALSE
307993,1562,1840,2.5,4,7,2004,0,0,75000,186000,98106,FALSE
306146,3052,1840,2.5,4,7,2005,0,0,133000,166000,98106,TRUE
287752,1218,1260,2.5,3,7,2004,0,0,75000,169000,98106,TRUE
281958,1579,1310,2.5,2,7,2004,0,1,71000,170000,98106,FALSE
244103,1579,1310,2.5,2,7,2004,0,1,71000,170000,98106,FALSE
250726,1141,1120,1.5,2,7,2004,0,1,71000,163000,98106,TRUE
380469,8197,1900,2,3,7,1950,2005,1,322000,63000,98106,FALSE
377378,6848,1100,1.75,4,7,1955,0,0,111000,258000,98106,FALSE
421681,5000,1730,3,3,7,1996,0,0,102000,276000,98126,FALSE
635601,4500,1920,1.75,3,7,1924,0,0,296000,382000,98107,FALSE
498591,3300,1350,1,2,7,1958,0,3,214000,231000,98107,FALSE
751859,5000,2160,1.5,5,8,1926,0,0,316000,490000,98107,FALSE
466885,3000,1530,2,2,7,1985,0,0,251000,300000,98107,FALSE
891937,6000,3230,2.75,4,9,1911,2001,0,362000,687000,98107,FALSE
555443,3600,2020,1.75,4,7,1913,0,0,268000,387000,98107,FALSE
682326,4000,1880,2,3,7,1913,0,0,288000,368000,98103,FALSE
956619,4685,2040,2.5,3,10,1994,0,0,295000,708000,98107,FALSE
657087,5206,2240,2.5,3,8,1979,0,0,282000,408000,98107,FALSE
247976,1642,880,0.5,1,6,1910,0,0,144000,77000,98126,FALSE
143079,2500,1980,2,3,7,1910,2010,0,161000,295000,98126,FALSE
350951,2500,1220,1,2,6,1910,0,0,161000,120000,98126,FALSE
602163,10126,2400,3,5,8,1981,0,2,280000,370000,98126,FALSE
560605,2500,1730,2.25,3,8,1999,0,0,214000,342000,98126,FALSE
154127,10547,1100,1,3,6,1949,0,0,101000,81000,98178,FALSE
269841,11852,1420,3,3,6,1940,0,0,93000,136000,98178,FALSE
339450,10138,1370,1,3,7,1954,0,0,172000,165000,98177,FALSE
416606,2240,1780,2.5,3,8,1980,0,0,147000,264000,98133,FALSE
422005,3200,1640,2.25,2,8,1982,0,0,147000,287000,98133,FALSE
90735,8580,900,1,2,5,1918,0,3,79000,46000,98168,FALSE
390119,7643,2038,2.5,4,8,2011,0,0,87000,206000,98092,TRUE
2328971,20433,5700,4.5,5,12,1991,0,0,1433000,1078000,98040,FALSE
336627,9625,1550,2.5,3,7,1996,0,0,80000,158000,98354,FALSE
352955,5113,1570,2.5,3,7,1996,0,0,78000,147000,98001,FALSE
326872,7525,2490,2.5,4,7,1978,0,0,72000,193000,98001,FALSE
434494,8982,2140,2.25,4,8,1988,0,0,78000,216000,98001,FALSE
334769,16794,1840,2,3,8,1989,0,0,78000,197000,98001,FALSE
324257,16679,1840,1.75,3,8,1989,0,0,78000,196000,98001,FALSE
404201,16150,2620,2.75,4,8,1990,0,0,78000,219000,98001,FALSE
823491,6807,3760,2.75,4,9,2001,0,0,265000,567000,98074,FALSE
1347368,10618,5470,4.25,5,11,2002,0,0,407000,847000,98074,FALSE
1403224,7710,5470,4.25,5,11,2003,0,0,407000,869000,98074,FALSE
1212692,7710,5470,4.25,5,11,2003,0,0,407000,869000,98074,FALSE
975971,9741,3730,2.5,4,10,2002,0,0,290000,628000,98074,FALSE
554224,7998,2210,1.75,3,7,1957,0,0,192000,352000,98125,FALSE
279034,4500,1390,1.75,3,6,1940,0,2,61000,111000,98022,FALSE
220507,3115,580,1,2,6,1938,0,0,65000,71000,98022,FALSE
626655,5750,1520,2.25,3,8,1908,2006,0,229000,364000,98116,FALSE
613227,3795,1960,2.75,3,7,1918,0,0,197000,371000,98116,FALSE
263389,9353,1200,1,3,6,1957,0,0,101000,86000,98188,FALSE
228084,6769,2260,1,3,7,2009,0,1,140000,198000,98056,FALSE
356619,7000,2290,2.5,4,8,1991,0,0,132000,169000,98030,FALSE
417767,7350,2450,2.5,4,8,1992,0,0,132000,169000,98030,FALSE
395083,11678,2110,3,4,8,1993,0,0,132000,150000,98030,FALSE
351096,6844,1790,2.5,4,8,1991,0,0,132000,131000,98030,FALSE
366176,6600,2020,3.5,4,8,1991,0,0,132000,149000,98030,FALSE
362154,7841,1850,2.5,4,7,1997,0,0,130000,141000,98030,FALSE
337918,7841,1850,2.5,4,7,1997,0,0,130000,141000,98030,FALSE
140282,14390,1480,1.75,3,6,1936,0,0,87000,83000,98168,FALSE
270692,10450,2020,2,4,7,1959,0,0,81000,195000,98168,FALSE
224894,9000,1020,1,2,6,1948,0,0,80000,100000,98168,FALSE
295860,7215,1220,2,3,6,1994,0,0,76000,175000,98168,FALSE
318305,7250,1630,1.75,3,6,1930,0,0,76000,135000,98168,FALSE
451988,15008,1650,3,3,7,2002,0,0,89000,149000,98168,FALSE
407446,9606,2460,3,4,8,2012,0,2,72000,287000,98168,TRUE
285183,19045,790,1,2,6,1948,0,0,96000,55000,98168,FALSE
228929,15000,1150,1,2,6,1930,2013,0,89000,151000,98168,FALSE
211507,6500,1030,2,3,7,1954,0,0,75000,97000,98168,FALSE
322914,6500,1030,2,3,7,1954,0,0,75000,97000,98168,FALSE
128135,14750,1500,1.5,3,6,1933,0,0,87000,159000,98168,FALSE
307001,5978,1570,2,5,6,1938,0,0,73000,130000,98168,FALSE
235723,10064,780,1,2,7,1958,0,0,81000,113000,98168,FALSE
242098,10064,780,1,2,7,1958,0,0,81000,113000,98168,FALSE
255282,6000,1220,1,3,6,1954,0,2,67000,120000,98168,FALSE
266350,7000,940,1,2,5,1935,1961,0,76000,95000,98168,FALSE
203335,14774,1250,1,2,6,1933,0,0,87000,101000,98168,FALSE
322525,14800,1850,1.75,5,6,1937,0,0,87000,86000,98168,FALSE
212944,8590,840,1,1,6,1933,0,0,77000,105000,98168,FALSE
268115,8400,1090,2,3,6,1961,0,1,73000,114000,98168,FALSE
459958,6750,1610,1.75,3,8,1952,0,0,176000,342000,98103,FALSE
577890,2250,1560,3,3,9,2009,0,0,105000,436000,98103,TRUE
325535,6750,750,1,2,6,1952,0,0,176000,121000,98103,FALSE
384949,4500,860,1,2,6,1954,0,0,162000,158000,98103,FALSE
460134,3800,1300,1,3,7,1927,0,0,153000,324000,98103,FALSE
435328,5108,1620,1.5,3,7,1954,0,0,213000,219000,98115,FALSE
414994,5201,1780,1.5,2,7,1936,0,0,213000,257000,98115,FALSE
475460,5040,1430,1,3,7,1952,0,2,169000,229000,98115,FALSE
532564,5111,1360,2.25,3,7,1934,0,0,213000,304000,98115,FALSE
402294,5110,1420,1.75,2,6,1927,0,0,213000,215000,98115,FALSE
367238,5111,880,1,2,6,1931,0,0,213000,119000,98115,FALSE
755317,5110,2430,3,4,8,2000,0,0,213000,390000,98125,FALSE
367399,5110,1130,1,2,6,1926,0,0,213000,119000,98125,FALSE
452558,5111,1300,1.75,3,7,1959,0,0,213000,229000,98115,FALSE
416109,6388,1960,1.5,3,7,1950,0,1,200000,236000,98115,FALSE
504003,6183,2340,2.25,3,7,1929,0,0,213000,249000,98115,FALSE
455866,5106,1650,1,2,7,1960,0,0,198000,208000,98115,FALSE
474501,7750,1620,2,3,7,1924,0,0,213000,221000,98115,FALSE
279797,7905,1210,1.5,4,6,1976,0,0,80000,119000,98031,FALSE
194236,7280,1200,1,4,6,1969,0,0,80000,107000,98031,FALSE
291640,7372,1170,1.5,4,6,1976,0,0,80000,116000,98031,FALSE
262327,6864,950,1,3,6,1976,0,0,80000,98000,98031,FALSE
265074,9180,910,1,3,6,1976,0,0,80000,96000,98031,FALSE
256383,6699,1180,1,4,6,1976,0,0,80000,99000,98031,FALSE
264149,7198,1270,2,3,7,1916,2013,0,78000,153500,98022,FALSE
243859,7198,1010,1.5,2,6,1918,0,0,78000,116000,98022,FALSE
327081,8398,1660,1.75,4,7,1918,0,0,82000,169000,98022,FALSE
526808,8258,2660,2.5,4,9,1989,0,0,115000,225000,98023,FALSE
489600,8284,2880,2.5,3,9,1988,0,0,115000,233000,98023,FALSE
584885,9655,3890,3.25,5,9,1990,0,0,115000,265000,98023,FALSE
501868,10080,2850,3.5,4,10,1999,0,0,162000,348000,98023,FALSE
617348,15498,3970,3.25,4,10,1993,0,0,135000,416000,98023,FALSE
464902,5200,1950,2.5,4,7,2001,0,0,172000,216000,98056,FALSE
558290,5760,3030,2.5,4,8,2004,0,0,86000,349000,98003,FALSE
418903,2930,1600,2.5,3,7,1999,0,0,148000,219000,98072,FALSE
465477,3369,1670,2.5,3,7,1999,0,0,148000,229000,98072,FALSE
374289,3959,2060,2.75,4,7,2002,0,0,156000,170000,98056,FALSE
703222,5230,3370,2.75,4,9,2007,0,0,213000,486000,98059,TRUE
956765,6670,4150,3.5,5,10,2007,0,0,213000,593000,98059,TRUE
559738,12410,3000,2.5,4,9,2001,0,0,131000,284000,98031,FALSE
573082,4000,2360,2.5,4,8,2003,0,0,159000,343000,98011,FALSE
657405,1774,1740,3.5,3,8,2005,0,0,139000,444000,98103,TRUE
610328,3000,1730,2.5,3,8,1996,0,0,253000,419000,98103,FALSE
626849,1679,1820,3.25,2,8,2007,0,0,124000,481000,98103,TRUE
743745,1900,1870,2.25,3,8,2008,0,0,139000,474000,98103,TRUE
583780,2808,2920,3,5,8,1960,1992,0,227000,519000,98103,FALSE
543074,37126,3000,2.5,3,8,2004,0,0,142000,332000,98038,FALSE
400902,7650,2494,2,5,7,1959,0,0,127000,158000,98030,FALSE
289223,8589,1350,1.75,3,7,1958,0,0,127000,107000,98030,FALSE
249637,8960,1300,1,3,7,1958,0,0,127000,98000,98030,FALSE
307034,8175,1660,2,4,7,1955,0,0,127000,109000,98030,FALSE
283513,8175,1660,2,4,7,1955,0,0,127000,109000,98030,FALSE
615424,12184,3020,2.5,3,8,2003,0,0,88000,401000,98019,FALSE
511065,15210,2920,2.5,3,8,2003,0,0,87000,381000,98019,FALSE
551281,7759,3080,3.5,5,8,2003,0,0,89000,395000,98019,FALSE
585886,9908,3830,3.5,4,8,2003,0,0,78000,435000,98019,FALSE
608708,13603,3160,2.5,3,8,2003,0,0,85000,417000,98019,FALSE
406113,7560,2290,2.5,4,8,1990,0,0,108000,198000,98031,FALSE
414585,9068,2360,2.5,3,8,1990,0,0,108000,203000,98031,FALSE
410216,7727,2280,2.5,3,8,1989,0,0,108000,193000,98031,FALSE
418566,9159,2410,2.75,3,8,2000,0,0,108000,216000,98031,FALSE
392631,7211,2360,2.75,4,8,1995,0,0,108000,196000,98031,FALSE
382621,10000,1550,2.25,3,7,1984,0,0,146000,176000,98045,FALSE
373810,9240,1120,1,3,7,1962,0,0,87000,220000,98024,FALSE
434298,11000,2040,2.25,4,7,1982,0,0,148000,236000,98045,FALSE
362158,7250,1220,1.75,3,7,1962,0,0,119000,137000,98045,FALSE
475287,12171,1700,2,3,7,1987,0,0,150000,179000,98045,FALSE
387464,9900,1980,1.75,3,7,1977,0,0,146000,230000,98045,FALSE
519285,21670,1950,0,4,7,1997,0,0,170000,195000,98045,FALSE
450769,34800,1820,1.75,3,6,1967,0,0,158000,162000,98027,FALSE
542099,4200,1150,1,1,5,1936,0,2,178000,108000,98008,FALSE
510508,7223,2370,2.25,3,8,1994,0,0,172000,302000,98056,FALSE
439699,3150,1390,2.25,3,7,1981,0,0,221000,183000,98052,FALSE
381754,2625,1200,1.5,2,7,1983,0,0,221000,155000,98052,FALSE
357416,2625,1240,1.5,2,7,1983,0,2,177000,172000,98052,FALSE
355556,2625,1260,1.5,2,7,1983,0,2,177000,171000,98052,FALSE
607793,7380,2040,2.5,4,8,1977,0,0,262000,247000,98052,FALSE
631429,7002,2460,2.25,4,8,1982,0,0,270000,327000,98052,FALSE
755248,7647,2460,2.25,4,8,1982,0,0,270000,388000,98052,FALSE
524102,7431,1490,2,3,7,1966,0,0,262000,165000,98052,FALSE
568889,7210,1700,2.5,3,7,1966,0,0,262000,287000,98052,FALSE
452575,7725,1700,1.75,4,7,1966,0,0,262000,195000,98052,FALSE
656929,90604,2190,2,3,7,1959,0,0,331000,282000,98053,FALSE
1289685,113691,4070,4,4,10,1990,0,0,330000,652000,98053,FALSE
428363,47583,1550,2.5,3,6,1947,0,1,241000,122000,98053,FALSE
1232864,107157,4770,2.75,5,9,1977,0,1,303000,614000,98053,FALSE
288212,10000,1580,2,4,7,1972,0,0,102000,122000,98178,FALSE
405214,8200,1490,1,2,7,1909,0,0,93000,182000,98178,FALSE
561070,9150,2300,2,4,8,1946,0,1,178000,269000,98178,FALSE
381355,10062,1690,2,3,7,1928,0,0,189000,199000,98178,FALSE
474629,4324,1690,1.75,3,7,1927,0,0,77000,238000,98118,FALSE
328719,8040,1150,0.75,2,7,1946,0,0,93000,161000,98178,FALSE
214033,10800,1240,1.75,3,7,1946,0,0,102000,147000,98178,FALSE
1245781,6478,4260,3,3,9,2005,0,0,203000,466000,98178,TRUE
772759,6478,4260,3,3,9,2005,0,0,203000,466000,98178,FALSE
296429,8250,960,1,3,7,1957,0,0,154000,59000,98056,FALSE
326585,8250,1120,1.75,3,7,1957,0,0,154000,81000,98056,FALSE
278690,8938,1200,1,3,7,1959,0,0,91000,108000,98188,FALSE
651447,8872,2750,2.5,3,9,1986,0,0,226000,355000,98074,FALSE
623759,9615,2400,2.5,4,9,1987,0,0,226000,322000,98074,FALSE
632358,8127,2310,2.5,4,8,1987,0,0,226000,365000,98074,FALSE
651447,8892,2320,2.5,3,9,1987,0,0,226000,315000,98074,FALSE
590301,8066,1930,2.5,3,9,1987,0,0,226000,273000,98074,FALSE
518095,7245,2340,2.5,4,9,1987,0,0,226000,366000,98074,FALSE
584946,8195,2190,2.5,3,9,1987,0,0,226000,310000,98074,FALSE
740556,9435,2650,2.25,4,9,1990,0,0,226000,416000,98074,FALSE
627561,9530,2330,2.25,3,9,1989,0,0,226000,326000,98074,FALSE
690462,7721,2500,2.5,4,9,1988,0,0,226000,328000,98074,FALSE
660453,8242,2830,2.5,3,9,1987,0,0,226000,365000,98074,FALSE
656486,11043,6240,4.5,4,11,2008,0,1,608000,1379000,98004,FALSE
343847,8615,1720,2.5,3,7,1998,0,0,90000,174000,98022,FALSE
250836,8448,1700,2,3,7,1996,0,0,90000,165000,98022,FALSE
449823,9988,2250,2.5,4,8,1992,0,0,110000,229000,98031,FALSE
418593,7475,2340,2.5,4,8,1991,0,0,110000,234000,98031,FALSE
547039,7064,2220,2.5,4,8,1988,0,1,230000,301000,98029,FALSE
591359,7140,2270,2.5,4,8,1989,0,0,243000,372000,98029,FALSE
551237,7035,2350,2.5,3,8,1989,0,0,243000,309000,98029,FALSE
601304,9719,2870,2.75,4,8,1990,0,0,248000,335000,98029,FALSE
553825,7921,1890,2,3,9,1989,0,0,243000,331000,98029,FALSE
499648,12042,2320,2.5,4,7,1975,0,0,205000,248000,98072,FALSE
540090,7813,2410,2.5,4,8,1988,0,0,243000,316000,98029,FALSE
701424,7813,2410,2.5,4,8,1988,0,0,243000,316000,98029,FALSE
651625,9271,2510,2.5,4,8,1988,0,0,243000,350000,98029,FALSE
642394,8622,2210,2.5,3,8,1988,0,0,243000,309000,98029,FALSE
626440,7514,2240,2.5,3,8,1988,0,0,243000,306000,98029,FALSE
623759,10274,2770,2.5,4,9,1989,0,0,259000,389000,98029,FALSE
607281,8288,2230,2.5,4,9,1989,0,0,259000,328000,98029,FALSE
479659,8979,1720,2.25,4,8,1985,0,0,226000,245000,98074,FALSE
561107,11667,1560,2.25,3,8,1984,0,0,226000,202000,98074,FALSE
482807,8437,1730,2.25,4,8,1984,0,0,226000,215000,98074,FALSE
477901,7679,1410,2.25,3,8,1984,0,0,226000,196000,98074,FALSE
528540,7433,1870,2.25,3,8,1985,0,0,226000,278000,98074,FALSE
476116,7797,1750,2.25,4,8,1987,0,0,226000,229000,98074,FALSE
552596,9472,1860,2.25,4,8,1987,0,0,226000,287000,98074,FALSE
543477,10609,1840,2.25,3,8,1987,0,0,226000,241000,98074,FALSE
552596,9061,1980,2.5,3,8,1987,0,0,226000,296000,98074,FALSE
525663,6750,1900,2.5,4,8,1985,0,0,226000,241000,98074,FALSE
548802,9906,1950,2.5,4,8,1988,0,0,226000,255000,98074,FALSE
500650,7970,1860,2.5,3,8,1988,0,0,226000,248000,98074,FALSE
547276,8276,1830,2.25,4,8,1989,0,0,226000,239000,98074,FALSE
502557,7886,1730,2,3,8,1988,0,0,226000,231000,98074,FALSE
507413,11012,1820,2.5,3,8,1988,0,0,226000,239000,98074,FALSE
540021,7807,2190,2.5,3,8,1988,0,0,226000,274000,98074,FALSE
527146,7033,2000,2.5,3,8,1990,0,0,226000,272000,98074,FALSE
539632,8925,2140,2.5,3,8,1991,0,0,226000,288000,98074,FALSE
541460,8082,2030,2.5,3,8,1991,0,0,226000,275000,98074,FALSE
607193,9257,2230,2.5,4,8,1992,0,0,226000,306000,98074,FALSE
566301,8237,2320,2.5,4,8,1993,0,0,226000,304000,98074,FALSE
561290,8942,2340,2.5,4,8,1992,0,0,226000,304000,98074,FALSE
560253,12112,2060,2.5,4,8,1990,0,0,246000,271000,98074,FALSE
370466,9856,1970,2,3,8,1991,0,0,90000,194000,98022,FALSE
370406,4882,1960,2.5,4,7,1998,0,1,76000,178000,98092,FALSE
370465,5250,1870,2.5,4,7,1998,0,0,82000,166000,98092,FALSE
299623,6799,1350,1.75,3,7,1987,0,0,95000,127000,98031,FALSE
369930,7995,2070,2.25,3,7,1987,0,0,95000,167000,98031,FALSE
304922,7346,1260,2,3,7,1987,0,0,95000,121000,98031,FALSE
320697,8475,2180,2.75,4,7,1987,0,0,95000,184000,98031,FALSE
351764,6337,2140,2.75,4,7,1988,0,0,95000,164000,98031,FALSE
317261,6337,2140,2.75,4,7,1988,0,0,95000,164000,98031,FALSE
305618,7280,1700,2.5,4,7,1988,0,0,95000,171000,98031,FALSE
381486,7666,2490,2.5,5,7,1989,0,0,95000,211000,98031,FALSE
340672,7199,1850,2.5,4,7,1989,0,0,95000,183000,98031,FALSE
610457,7770,2380,2.5,3,8,1987,0,0,239000,334000,98027,FALSE
500206,7270,1520,2.25,4,7,1985,0,0,204000,248000,98027,FALSE
524621,6600,1800,2.25,3,7,1985,0,0,204000,264000,98027,FALSE
545894,7925,2310,2.75,3,7,1918,0,0,224000,234000,98034,FALSE
488839,7874,1810,3,4,8,1987,0,0,184000,240000,98059,FALSE
536251,8472,2530,2.25,4,8,1989,0,0,184000,292000,98059,FALSE
519388,9564,2260,2.5,3,8,1989,0,0,184000,249000,98059,FALSE
505796,7203,2350,2.5,4,8,1989,0,0,184000,253000,98059,FALSE
467965,7203,2180,2.5,4,8,1989,0,0,184000,258000,98059,FALSE
403617,9550,2260,2.5,3,8,1988,0,0,184000,245000,98059,FALSE
505541,7724,2610,2.5,4,8,1990,0,0,184000,298000,98059,FALSE
468245,8261,2260,2.5,3,8,1990,0,0,184000,258000,98059,FALSE
523015,9779,2310,3,3,8,1991,0,0,184000,265000,98059,FALSE
492275,7206,2250,3,3,8,1992,0,0,184000,264000,98059,FALSE
540743,7949,2600,2.5,4,8,1991,0,0,184000,285000,98059,FALSE
534290,8542,2580,2.5,4,8,1992,0,0,184000,286000,98059,FALSE
457830,9381,2030,2.5,4,8,1992,0,0,184000,249000,98059,FALSE
560412,8402,2620,2.5,4,8,1992,0,0,184000,307000,98059,FALSE
463150,7236,1920,2.5,4,8,1993,0,0,184000,235000,98059,FALSE
518781,8221,2150,2.5,3,8,1992,0,0,184000,263000,98059,FALSE
492260,8581,2070,2.5,3,8,1994,0,0,184000,248000,98059,FALSE
688151,10499,3080,2.5,4,9,1994,0,0,184000,389000,98059,FALSE
554224,9243,2150,2.5,4,9,1988,0,0,271000,313000,98029,FALSE
609524,8743,2300,2.5,4,9,1988,0,0,271000,330000,98029,FALSE
651385,7350,2240,2.5,4,9,1989,0,0,259000,332000,98029,FALSE
721513,7848,2250,2.5,4,9,1989,0,0,259000,330000,98029,FALSE
1412282,10325,3900,3.5,4,11,1989,0,0,800000,700000,98040,FALSE
1466600,11413,4340,4.25,5,11,1988,0,0,800000,769000,98040,FALSE
584479,1139,1040,1,2,7,1919,1980,0,109200,249000,98112,FALSE
939789,9607,3720,2.5,3,10,1989,0,0,468000,504000,98006,FALSE
1134431,10399,5400,5.25,6,11,1999,0,0,460000,894000,98006,FALSE
1564117,10399,5400,5.25,6,11,1999,0,0,460000,894000,98006,FALSE
1627144,10229,3850,2.25,3,13,1989,0,0,508000,826000,98006,FALSE
1139665,11977,3990,3.5,4,11,1991,0,0,501000,707000,98006,FALSE
